"","target","bat_h","bat_2b","bat_hr","bat_bb","bat_so","bat_hbp","p_h","p_hr","p_bb","p_so","f_dp","bat_3b^0.39","bas_sb^0.24","bas_cs^0.23","f_e^-0.76","bat_1b","total_bases","saber"
"1949",77,1517,214,97,483,509,42,1617,103,515,542,141,9.15066725994239,6.45262449091941,5.84760004459553,1.29294299647891,1196.84933274006,2040.30133451988,966.007370051043
"1950",78,1483,263,101,534,548,51,1570,107,565,580,152,7.93337441846182,5.86693457017965,4.9168886077011,1.29583457398412,1111.06662558154,2064.86674883692,969.416251347972
"1951",91,1410,173,116,595,545,56,1503,124,634,581,136,7.93337441846182,6.11375654235863,6.86079682587108,1.292629772949,1113.06662558154,1946.86674883692,939.175562097447
"1952",58,1386,162,86,508,498,51,1468,91,538,527,148,7.70799248689177,5.8021802467856,5.48458887342707,1.29677625944141,1130.29200751311,1821.41598497378,869.913729407545
"1953",70,1471,201,98,539,505,51,1547,103,567,531,135,9.15066725994239,6.05377425606717,6.4181527805423,1.29795543230932,1162.84933274006,1984.30133451988,943.487380486416
"1954",83,1534,187,122,534,487,51,1635,130,569,519,119,7.93337441846182,6.05377425606717,5.79008038380534,1.29677625944141,1217.06662558154,2102.86674883692,1011.75047429713
"1955",64,1395,185,127,560,574,51,1467,134,589,604,127,8.15145038144351,6.45262449091941,5.67162849756961,1.29558681281442,1074.84854961856,1977.30290076289,953.314176050827
"1956",85,1521,231,232,520,598,43,1600,244,547,629,143,9.24347446260256,5.38310793969313,4.75490057359325,1.29507531786407,1048.7565255374,2466.48694892521,1197.59616814313
"1957",82,1422,221,173,630,682,42,1496,182,663,717,141,9.42575189810239,6.76086056752783,4.83709662986251,1.29520524404479,1018.5742481019,2180.8515037962,1052.9229423369
"1958",77,1455,214,155,645,550,51,1531,163,679,579,141,9.69132887728342,6.28745933640333,6.27258366478024,1.29607724013939,1076.30867112272,2153.38265775457,1038.6588209215
"1959",101,1440,207,185,692,644,43,1486,191,714,665,181,9.69132887728342,6.90535699608211,5.48458887342707,1.29654793061219,1038.30867112272,2221.38265775457,1079.52227221173
"1960",97,1406,196,159,564,707,56,1479,167,593,744,184,10.0320458456569,5.45697691754388,5.35290437900384,1.29481122028957,1040.96795415434,2099.06409169131,1015.95812217998
"1961",74,1527,205,185,525,640,43,1606,195,552,673,159,8.96152998078935,5.52912255859124,4.4920518502359,1.29440409134827,1128.03847001921,2304.92305996158,1119.8082591305
"1962",102,1458,204,196,549,590,51,1534,206,578,621,181,8.668395196373,5.45697691754388,4.67012733485554,1.29494398463407,1049.33160480363,2267.33679039275,1103.20673211562
"1963",84,1449,182,178,523,611,56,1524,187,550,643,174,7.82163714729927,5.99267669569499,4.58258347960868,1.29294299647891,1081.1783628527,2180.6432742946,1064.03132936186
"1964",70,1334,202,153,423,693,42,1403,161,445,729,150,8.96152998078935,7.47218674771747,5.54826445502029,1.29339914479984,970.038470019211,2012.92305996158,968.963182014453
"1965",73,1419,180,165,470,704,56,1493,174,494,741,189,9.86350865057982,7.34893098064556,5.79008038380534,1.29583457398412,1064.13649134942,2113.72701730116,1027.29312242434
"1966",84,1472,263,179,559,859,56,1548,188,588,904,164,8.668395196373,7.34893098064556,5.21491068822586,1.29467700020091,1021.33160480363,2289.33679039275,1095.03329892428
"1967",87,1449,251,176,498,920,35,1524,185,524,968,124,7.93337441846182,8.03471557574573,5.54826445502029,1.29467700020091,1014.06662558154,2243.86674883692,1074.97022582438
"1968",83,1427,231,137,491,890,43,1501,144,517,936,123,10.5176879208158,8.20547893003567,6.1716709366244,1.29643203987328,1048.48231207918,2090.03537584163,996.513218752987
"1969",89,1451,230,193,532,804,51,1526,203,560,846,133,7.59235194689354,7.96428209857372,6.64697460985315,1.29164315426122,1020.40764805311,2275.18470389379,1099.43623733343
"1970",88,1442,206,197,441,889,56,1442,197,441,889,113,7.70799248689177,6.80968502753102,6.27258366478024,1.29412504909297,1031.29200751311,2254.41598497378,1095.20255078053
"1971",90,1360,185,165,505,900,69,1360,165,505,900,136,8.04328659940716,7.22143392830582,5.48458887342707,1.29454129915708,1001.95671340059,2056.08657319881,998.840165168537
"1972",95,1384,169,159,476,844,72,1384,159,476,844,124,8.56798633634651,6.39845819455907,4.9168886077011,1.29294299647891,1047.43201366365,2047.13597267269,997.107834707003
"1973",94,1382,196,182,417,865,62,1391,183,420,870,132,7.2324626715183,5.22979554676677,5.14332179167555,1.29583457398412,996.767537328482,2138.46492534304,1038.209053561
"1974",91,1354,201,140,520,978,56,1354,140,520,978,149,8.15145038144351,4.62072884596839,5.14332179167555,1.29057938704349,1004.84854961856,1991.30290076289,958.251691869668
"1975",88,1301,162,108,508,904,72,1301,108,508,904,125,7.47462018216802,6.55845017062523,5.6105896627489,1.29494398463407,1023.52537981783,1801.94924036434,868.196194068127
"1976",90,1325,187,136,711,1054,54,1325,136,711,1054,155,6.85067066270533,7.51238485307416,5.28473944806696,1.29583457398412,995.149329337295,1933.70134132541,936.611552475729
"1977",86,1460,257,165,729,1005,50,1460,165,729,1005,153,7.70799248689177,7.96428209857372,4.9168886077011,1.29595653361097,1030.29200751311,2227.41598497378,1067.22140502976
"1978",90,1348,224,140,654,1042,49,1348,140,654,1042,153,7.82163714729927,8.55733306044444,5.54826445502029,1.29677625944141,976.178362852701,2007.6432742946,962.31594474706
"1979",72,1339,221,157,502,1008,43,1399,164,525,1054,126,8.04328659940716,9.33769751358103,6.1716709366244,1.29481122028957,952.956713400593,2047.08657319881,982.853604132982
"1980",88,1452,212,161,590,913,40,1452,161,590,913,138,9.42575189810239,8.88133161950301,6.4181527805423,1.29507531786407,1069.5742481019,2165.8515037962,1045.70138622944
"1981",72,1380,228,93,548,869,51,1380,93,548,869,153,8.04328659940716,8.73718554460164,6.37036688048799,1.29654793061219,1050.95671340059,1903.08657319881,897.468889487157
"1982",80,1421,236,85,608,780,56,1430,86,612,785,165,8.76742318008936,8.52657805251546,6.1716709366244,1.292629772949,1091.23257681991,1929.53484636018,906.594541728876
"1983",74,1340,211,85,518,778,35,1340,85,518,778,153,7.93337441846182,8.13805510424826,6.5573797411403,1.29743487577495,1036.06662558154,1821.86674883692,859.346540558729
"1984",89,1331,240,117,554,814,59,1331,117,554,814,118,8.36281450726582,8.10390834805924,6.5116364481651,1.292629772949,965.637185492734,1938.72562901453,917.820491878026
"1985",71,1328,192,125,580,925,72,1328,125,580,925,138,7.82163714729927,9.60927154628049,7.28805434359766,1.29481122028957,1003.1783628527,1910.6432742946,919.03732144138
"1986",82,1373,235,92,563,792,51,2004,134,536.5,1156,149,8.04328659940716,9.36309330726262,7.28805434359766,1.2923089243385,1037.95671340059,1900.08657319881,894.349462680181
"1987",87,1393,213,133,607,915,46,1393,133,607,915,125,7.10780457688447,9.36309330726262,6.60248578742018,1.29631497382833,1039.89219542312,2019.21560915377,969.333550984069
"1988",79,1324,206,142,619,990,49,1324,142,619,990,109,7.10780457688447,9.60927154628049,7.46595899156733,1.29607724013939,968.892195423115,1970.21560915377,948.946420677266
"1989",62,1263,217,115,488,962,73,1263,115,488,962,134,7.2324626715183,8.49558989031001,6.5573797411403,1.2923089243385,923.767537328482,1839.46492534304,874.247984059112
"1990",83,1394,269,114,536,1087,50,1394,114,536,1087,149,6.98058841011198,9.79682022655812,7.95156752172725,1.29214554890648,1004.01941158989,2018.96117682022,949.377417800034
"1991",90,1458,274,205,511,1094,64,1458,205,511,1094,183,7.35469423572852,9.26060718366578,8.07075537488293,1.28962688347427,971.645305764271,2361.70938847146,1130.27339842603
"1992",83,1353,227,113,550,1023,63,1353,113,550,1023,145,8.668395196373,9.12898489045195,7.46595899156733,1.28962688347427,1004.33160480363,1936.33679039275,918.92129958177
"1993",92,1365,241,141,508,1071,54,1365,141,508,1071,135,9.42575189810239,8.10390834805924,6.5116364481651,1.28608791789338,973.574248101898,2047.8515037962,974.525861396308
"1994",85,1459,221,152,488,973,63,1459,152,488,973,148,7.70799248689177,8.79544213839731,6.60248578742018,1.28452366193919,1078.29200751311,2151.41598497378,1033.8229287571
"1995",72,1330,220,105,435,1067,53,1330,105,435,1067,174,7.82163714729927,8.88133161950301,6.94260766390674,1.28558300688413,997.178362852701,1880.6432742946,890.047099855715
"1996",103,1534,269,168,516,930,88,1534,168,516,930,169,7.47462018216802,9.10216929064826,6.98277541121483,1.28279739944361,1089.52537981783,2321.94924036434,1108.30354069865
"1997",77,1357,224,173,513,1013,51,1912,244,723,1427,159,8.76742318008936,10.0858742772721,6.60248578742018,1.28121509687918,951.232576819911,2117.53484636018,1018.86714887298
"1998",75,1413,258,171,531,1193,51,1590,192,597,1342,160,7.93337441846182,9.95474359663845,6.4181527805423,1.28751282136904,976.066625581538,2199.86674883692,1050.70211603817
"1999",68,1400,245,153,615,1189,59,1400,153,615,1189,165,5.85016653233442,8.90957518668766,6.46523485045123,1.29057938704349,996.149833467666,2115.70033306467,1012.63085090518
"2000",90,1415,266,172,642,1120,62,1415,172,642,1120,157,7.93337441846182,9.12898489045195,6.27258366478024,1.28773811031432,969.066625581538,2212.86674883692,1056.53588020875
"2001",88,1531,290,160,674,1034,89,1522,159,670,1028,156,6.58208692528715,8.55733306044444,6.37036688048799,1.28249206525661,1074.41791307471,2314.16417385057,1100.19505008743
"2002",86,1507,307,188,696,1028,50,1507,188,696,1028,150,5.35858202568155,8.79544213839731,6.60248578742018,1.28396750030445,1006.64141797432,2388.71716405136,1136.56310313481
"2003",97,1535,304,226,709,1032,51,1535,226,709,1032,173,8.668395196373,7.81947752870922,5.73144033818381,1.28019435954868,996.331604803627,2534.33679039275,1211.37019844684
"2004",90,1493,304,235,625,1090,50,1493,235,625,1090,170,8.25793736328901,6.90535699608211,5.90404728706699,1.28728418381546,945.742062636711,2518.51587472658,1202.21575219173
"2005",96,1474,302,199,620,967,65,1483,200,624,973,167,7.70799248689177,7.63046800657968,4.39828742195252,1.27948114632759,965.292007513108,2388.41598497378,1135.98121124172
"2006",101,1449,283,181,597,986,40,1458,182,601,992,164,6.98058841011198,6.71134841363698,5.6105896627489,1.2750054289131,978.019411589888,2288.96117682022,1090.49848689615
"2007",91,1500,314,183,705,874,72,1500,183,705,874,153,7.47462018216802,6.17266975527516,4.58258347960868,1.28279739944361,995.525379817832,2377.94924036434,1127.39252124368
"2008",75,1427,299,128,431,901,49,1427,128,431,901,146,6.58208692528715,7.51238485307416,5.48458887342707,1.27911412340665,993.417913074713,2123.16417385057,993.953085481849
"2009",76,1427,299,164,497,897,53,1436,165,500,903,133,9.42575189810239,6.95224497580954,4.75490057359325,1.27984115567602,954.574248101898,2236.8515037962,1054.92559242018
"2010",67,1345,207,28,540,710,56,1443,30,579,762,101,10.9019059535242,9.12898489045195,7.17674971378503,1.3049729814535,1099.09809404648,1657.80381190705,758.580638207433
"2011",92,1414,209,24,606,528,42,1487,25,637,555,117,11.9629058734998,10.949224950227,9.20321125360271,1.30063295278718,1169.0370941265,1718.925811747,785.683426023108
"2012",135,1450,371,46,259,777,69,1518,66,371,1114,91,10.0320458456569,12.3637476239904,8.76477005242564,1.31473457716055,1022.96795415434,1979.06409169131,880.355729106541
"2013",54,1244,182,12,321,618,51,1866,18,482,927,82,7.35469423572852,10.0858742772721,7.25135153550439,1.31268673561088,1042.64530576427,1476.70938847146,666.272641659176
"2014",57,1329,243,40,312,871,42,1765,53,414,1157,108,10.1971372053228,10.9849967765599,8.40692183605218,1.31272667394244,1035.80286279468,1712.39427441065,778.83168266257
"2015",34,1177,171,1e-06,119,1e-06,72,1518,1e-06,536.5,1e-06,173,3.47993836394279,8.23876728647849,6.27258366478024,1.29412504909297,1002.52006063606,1354.95987972789,600.667306760982
"2016",93,1527,200,1e-06,79,1e-06,62,1518,1e-06,536.5,1e-06,127,10.4387031201668,10.728873241966,9.57859870738463,1.29412504909297,1316.56129587983,1747.87740924033,773.979886088561
"2017",75,1343,176,22,227,458,69,1518,45,460,927,83,11.828416715834,10.3982640802273,9.35333278084877,1.29412504909297,1133.17158328417,1608.65683343167,730.225231726823
"2018",107,1475,195,12,207,397,72,1518,20,342,656,113,11.3415038921322,12.1698145208358,9.79221490019956,1.31323942589059,1256.65849610787,1728.68300778426,776.469645261418
"2019",101,1493,229,17,263,513,51,1518,26,398,777,91,12.3551642445391,12.3908834327214,10.3085243091116,1.31426904558598,1234.64483575546,1797.71032848908,807.548009357511
"2020",114,1416,191,25,338,408,42,2048,36,489,590,127,11.7604310500492,13.1357557038957,9.79221490019956,1.31202686737932,1188.23956894995,1705.5208621001,776.93515638467
"2021",108,1591,240,23,466,495,43,1854,27,543,577,97,12.854396402071,13.5345433860031,10.3252680215769,1.31239697354244,1315.14560359793,1925.70879280414,872.721897148471
"2022",114,1450,313,47,530,408,42,1518,56,636,490,83,12.5453958858441,16.200071168238,10.1894733603566,1.31241119103985,1077.45460411416,1929.09079177169,873.372138990126
"2023",110,1427,179,43,492,625,56,1712,52,590,750,78,9.77788709196816,15.1587859854991,8.04131918839688,1.31145621201264,1195.22211290803,1754.55577418394,815.098250852434
"2024",108,1574,253,70,592,572,51,1889,84,710,686,94,11.4126901844608,13.654307250964,10.3085243091116,1.31162605169766,1239.58730981554,2059.82538036892,958.198552781277
"2025",93,1558,212,57,565,584,43,1856,68,673,696,129,12.0954806370052,13.2410268092792,9.79221490019956,1.31219327460311,1276.90451936299,1965.19096127401,915.154157759951
"2026",101,1584,201,69,744,524,43,1887,82,536.5,624,88,10.1971372053228,12.894438361298,10.1894733603566,1.31208804894383,1303.80286279468,2012.39427441065,949.03536096124
"2027",60,1282,149,49,656,530,56,1385,53,708,572,140,9.86350865057982,11.3124441563105,8.61546871478152,1.31096734450207,1074.13649134942,1597.72701730116,753.490498326868
"2028",70,1581,187,12,643,308,51,1940,15,789,378,97,14.0577031354126,12.5113196462671,10.3085243091116,1.31094832845785,1367.94229686459,1832.11540627083,834.471151394528
"2029",48,1662,192,47,475,345,51,2055,58,587,427,87,13.4450076064572,11.7590137510007,10.1894733603566,1.31059393102949,1409.55499239354,2021.89001521291,937.545203073463
"2030",50,1448,167,46,414,374,51,1804,57,516,466,84,12.731963604408,11.3951413686559,10.1894733603566,1.30971396261115,1222.26803639559,1778.46392720882,827.045453319613
"2031",36,1579,184,38,438,388,56,1953,47,542,480,128,11.828416715834,11.0907690873229,7.46595899156733,1.31047044845227,1345.17158328417,1900.65683343167,877.487565066449
"2032",42,1393,161,14,414,434,42,1504,15,447,469,128,10.0320458456569,8.88133161950301,7.43109698637498,1.30944626353876,1207.96795415434,1616.06409169131,735.669246101207
"2033",90,1624,185,50,502,281,42,1742,54,539,301,83,12.5453958858441,11.2957392291349,9.63795405164364,1.30966618913779,1376.45460411416,1984.09079177169,923.593762315223
"2034",75,1643,163,42,470,368,51,1901,49,544,426,84,12.5453958858441,12.1556861475172,10.1894733603566,1.30847658254206,1425.45460411416,1957.09079177169,909.329620567944
"2035",88,1655,216,45,363,625,51,1915,52,420,723,125,13.4450076064572,11.2113632113182,10.3085243091116,1.30753727944489,1380.55499239354,2032.89001521291,935.364782781697
"2036",68,1482,140,12,330,530,51,1792,15,399,641,129,8.76742318008936,10.6911485530969,6.94260766390674,1.3086774128516,1321.23257681991,1675.53484636018,762.218803872034
"2037",51,1391,163,9,328,489,42,1645,11,388,796,131,11.4126901844608,10.8950697533648,9.79221490019956,1.3083885268046,1207.58730981554,1603.82538036892,724.277782838498
"2038",79,1359,184,25,361,579,51,1430,26,380,655,87,10.8264335482522,11.0205085252272,7.28805434359766,1.30644645631115,1139.17356645175,1639.6528670965,748.358403508932
"2039",61,1319,147,21,411,501,51,1388,22,432,477,87,12.2262113464022,10.2758162785704,9.20321125360271,1.3049250427998,1138.7737886536,1553.4524226928,712.386039013058
"2040",56,1291,148,11,390,555,51,1394,12,421,541,99,11.2697446305722,9.075184390786,7.92115399414126,1.30520837392614,1120.73025536943,1494.53948926114,678.916151100419
"2041",55,1231,128,20,330,570,42,1303,21,349,796,111,9.60380644556846,9.41344553231164,8.83732230886335,1.30811687587465,1073.39619355443,1438.20761289114,660.22714833298
"2042",52,1162,141,18,297,915,51,1222,19,312,904,72,10.115010633361,10.0207790621785,8.27050600810752,1.30799239481834,992.884989366639,1377.23002126672,628.39243978923
"2043",58,1324,158,16,605,552,51,1411,17,645,426,96,10.115010633361,10.3169898030969,6.69086526413868,1.30715683816278,1139.88498936664,1550.23002126672,711.501817982534
"2044",67,1289,177,16,694,615,56,1365,17,735,651,115,11.1974000550293,10.6721742333667,7.50047784951941,1.3041161450786,1084.80259994497,1536.39480011006,704.064724598084
"2045",82,1408,216,28,644,707,43,1531,30,700,769,115,12.5453958858441,10.6721742333667,9.35333278084877,1.30477945667478,1151.45460411416,1733.09079177169,793.770285798848
"2046",67,1446,201,29,538,656,51,1531,31,570,695,120,11.7604310500492,10.9312401157045,9.41600826766359,1.3049250427998,1204.23956894995,1757.5208621001,806.04897399146
"2047",55,1327,164,16,487,619,51,1433,17,526,669,122,11.4833154356111,10.5761548484545,9.20321125360271,1.30201708284445,1135.51668456439,1561.96663087122,712.980379445228
"2048",86,1322,215,35,471,654,51,1400,37,499,692,115,10.8264335482522,11.142813365499,9.20321125360271,1.3030399012763,1061.17356645175,1663.6528670965,761.876460612776
