"","target","bat_h","bat_2b","bat_3b","bat_hr","bat_bb","bat_so","bas_sb","bas_cs","bat_hbp","p_h","p_hr","p_bb","p_so","f_e","f_dp","bat_1b","total_bases","saber"
"2034",75,1643,163,94,42,470,368,281,49,0,1901,49,544,426,383,84,1344,2120,957.931309766472
"2035",88,1655,216,109,45,363,625,220,49,0,1915,52,420,723,353,125,1285,2224,989.494682023887
"2036",68,1482,140,45,12,330,530,191,49,0,1792,15,399,641,390,129,1285,1748,786.608267145921
"2037",51,1391,163,77,9,328,750,202,49,0,1645,11,388,813.5,380,131,1142,1735,765.767498026711
"2038",79,1359,184,69,25,361,750,209,49,0,1430,26,380,813.5,323,87,1081,1756,782.739517957914
"2039",61,1319,147,89,21,411,750,170,49,0,1388,22,432,813.5,288,87,1062,1707,758.391062050152
"2040",56,1291,148,75,11,390,750,119,49,0,1394,12,421,813.5,294,99,1057,1622,718.612878836671
"2041",55,1231,128,54,20,330,750,132,49,0,1303,21,349,813.5,371,111,1029,1527,688.054673302019
"2042",52,1162,141,60,18,297,750,158,49,0,1222,19,312,813.5,367,72,943,1477,658.731856390712
"2043",58,1324,158,60,16,605,750,172,49,0,1411,17,645,813.5,342,96,1090,1650,742.045693476171
"2044",67,1289,177,74,16,694,615,190,49,0,1365,17,735,651,272,115,1022,1662,740.673732175463
"2045",82,1408,216,94,28,644,707,190,49,0,1531,30,700,769,285,115,1070,1896,838.778748478677
"2046",67,1446,201,82,29,538,656,204,49,0,1531,31,570,695,288,120,1134,1898,846.392804187756
"2047",55,1327,164,78,16,487,619,185,49,0,1433,17,526,669,237,122,1069,1695,753.076013145685
"2048",86,1322,215,69,35,471,654,216,49,0,1400,37,499,692,253,115,1003,1780,793.742986536755
"2049",76,1373,168,97,21,484,697,172,152,0,1454,22,512,738,249,115,1087,1798,795.477186570131
"2050",64,1295,164,78,26,355,689,193,49,0,1371,28,376,730,289,131,1027,1693,753.723421441991
"2051",87,1355,169,99,28,383,695,169,49,0,1444,30,408,741,236,163,1059,1806,798.980601659025
"2052",64,1389,193,61,21,359,494,175,49,0,1642,25,425,584,257,132,1114,1767,787.40260343756
"2053",79,1672,250,101,34,392,509,133,120,0,1759,36,412,535,269,143,1287,2226,983.150203441649
"2054",92,1731,275,93,88,404,479,100,100,0,1833,93,428,507,232,138,1275,2456,1108.96252136254
"2055",89,1719,295,93,113,470,447,77,66,0,1808,119,494,470,251,128,1218,2539,1151.22815350122
"2056",84,1675,290,80,67,464,472,94,65,0,1774,71,491,500,244,149,1238,2326,1043.86729425723
"2057",68,1633,284,92,70,402,440,90,90,0,1718,74,423,463,201,170,1187,2311,1032.08690834767
"2058",82,1686,309,85,115,472,438,74,54,0,1785,122,500,464,216,165,1177,2510,1137.86341037356
"2059",97,1535,280,84,89,512,541,116,49,0,1625,94,542,573,226,180,1082,2250,1013.70613374831
"2060",100,1583,307,74,119,598,461,86,49,0,1665,125,629,485,160,141,1083,2395,1090.10014504574
"2061",83,1672,330,90,107,522,485,77,49,0,1782,114,556,517,185,159,1145,2503,1125.25551649758
"2062",97,1450,392,94,109,504,522,76,49,0,1917,115,530,549,193,185,1227,2729,1217.91081842076
"2063",106,1635,371,78,63,454,500,120,49,0,1720,66,478,526,168,178,1123,2351,1035.96914051704
"2064",76,1543,323,54,80,442,541,97,49,0,1623,84,465,569,177,163,1086,2214,997.34329472113
"2065",87,1573,271,65,60,414,559,105,49,0,1666,64,438,592,169,126,1177,2154,969.3677374919
"2066",101,1675,311,79,110,415,566,73,49,0,1774,116,439,599,176,149,1175,2474,1120.96277675663
"2067",101,1628,301,62,90,425,548,75,49,0,1713,95,447,576,171,140,1175,2323,1054.11905843761
"2068",92,1635,349,63,93,465,607,73,49,0,1720,98,489,639,162,141,1130,2389,1074.92700416436
"2069",85,1623,278,70,99,405,599,82,49,0,1707,104,426,630,173,134,1176,2338,1065.06049981819
"2070",76,1654,309,79,98,442,528,59,49,0,1774,105,474,566,213,156,1168,2415,1090.472951955
"2071",97,1695,352,66,104,503,599,47,49,0,1795,110,533,634,187,148,1173,2491,1125.54753248507
"2072",89,1603,282,65,126,507,646,103,49,0,1697,133,537,684,184,142,1130,2393,1100.86919593379
"2073",103,1569,269,59,74,572,575,50,49,0,1661,78,606,609,181,155,1167,2178,991.27495830355
"2074",112,1530,297,73,63,580,533,75,49,0,1609,66,610,561,178,144,1097,2162,967.113668593869
"2075",110,1594,272,76,74,450,461,42,49,0,1677,78,473,485,159,193,1172,2240,1010.27918983032
"2076",102,1481,275,58,84,550,558,60,49,0,1538,87,571,579,128,173,1064,2124,966.342595119821
"2077",94,1538,247,68,121,644,538,29,49,0,1618,127,677,566,134,178,1102,2284,1056.18306700537
"2078",89,1469,250,61,110,625,548,25,49,0,1545,116,657,576,124,145,1048,2171,1001.06400261388
"2079",101,1592,296,57,107,599,507,18,49,0,1675,113,630,533,149,157,1132,2323,1064.75578110118
"2080",83,1433,270,53,108,642,640,24,49,0,1517,114,680,678,138,182,1002,2133,981.071363675529
"2081",85,1477,242,60,100,599,518,32,32,0,1554,105,630,545,131,197,1075,2139,985.585922390371
"2082",93,1458,260,57,102,565,504,35,34,0,1534,107,594,530,148,167,1039,2138,981.780775639634
"2083",87,1551,296,59,147,604,649,19,23,0,1632,155,635,683,145,169,1049,2406,1111.14838830552
"2084",76,1597,300,61,125,612,616,66,48,0,1680,131,644,648,154,187,1111,2394,1100.05399674006
"2085",72,1446,240,38,150,482,628,67,62,0,1521,158,507,661,154,160,1018,2212,1041.22556426886
"2086",80,1518,246,52,130,529,654,43,37,0,1597,137,556,688,141,181,1090,2258,1052.16190244213
"2087",92,1575,247,45,139,519,707,61,46,0,1657,146,546,744,138,177,1144,2329,1092.26610022933
"2088",76,1442,227,41,117,561,670,46,45,0,1517,123,590,705,160,171,1057,2102,984.331930861763
"2089",75,1506,257,52,124,510,786,68,56,0,1584,130,536,827,154,166,1073,2239,1038.38576392149
"2090",90,1385,224,50,145,527,833,50,37,0,1457,153,554,876,148,160,966,2144,1004.85686189589
"2091",84,1511,248,54,108,520,784,48,29,0,1589,114,547,825,175,174,1101,2191,1013.08517283183
"2092",84,1528,221,31,137,515,846,86,41,0,1528,137,515,846,132,170,1139,2222,1053.5454940669
"2093",93,1540,231,66,128,458,915,77,42,0,1540,128,458,915,147,136,1115,2287,1061.46385437404
"2094",93,1531,240,53,109,427,925,73,51,0,1531,109,427,925,172,147,1129,2204,1020.70630247505
"2095",80,1424,235,46,110,480,887,101,52,0,1433,111,483,893,131,153,1033,2081,966.494668554829
"2096",83,1377,196,61,108,345,977,144,61,0,1377,108,345,977,145,166,1012,2019,935.810954533369
"2097",102,1471,226,40,116,446,925,103,54,0,1480,117,449,931,141,128,1089,2125,994.287015783102
"2098",97,1383,227,48,73,378,897,110,45,0,1383,73,378,897,140,135,1035,1925,880.592516380571
"2099",87,1403,228,44,90,503,876,87,49,0,1403,90,503,876,138,144,1041,1989,920.115608379837
"2100",76,1497,218,51,113,569,961,117,47,0,1497,113,569,961,150,159,1115,2156,1007.19612593144
"2101",90,1542,225,54,95,543,757,124,53,0,1542,95,543,757,142,155,1168,2160,1000.92162779462
"2102",78,1436,222,44,73,454,824,108,50,0,1491,76,471,856,145,152,1097,1965,904.190374178471
"2103",81,1418,240,35,75,531,796,100,46,0,1418,75,531,796,158,149,1068,1953,900.430678144423
"2104",87,1501,217,46,84,534,757,173,62,0,1510,85,537,762,148,193,1154,2062,955.914716959216
"2105",82,1527,239,46,81,444,649,116,49,0,1527,81,444,649,171,140,1161,2101,967.061537243622
"2106",72,1432,243,57,63,512,860,123,55,0,1432,63,512,860,174,163,1069,1978,897.572642540665
"2107",83,1490,252,56,96,489,823,134,112,0,1490,96,489,823,139,174,1086,2142,983.82042511963
"2108",69,1351,263,44,79,420,713,97,42,0,1351,79,420,713,136,155,965,1939,882.864277320799
"2109",86,1594,279,63,100,460,838,116,69,0,1594,100,460,838,132,166,1152,2299,1050.48385001991
"2110",94,1487,251,71,79,602,786,140,71,0,1518,125,536.5,1248,130,172,1086,2117,962.092407459805
"2111",92,1439,239,52,67,569,805,200,91,0,1439,67,569,805,124,169,1081,1983,905.459237480185
"2112",79,1496,262,63,83,543,879,207,89,0,1496,83,543,879,152,173,1088,2133,971.133866484435
"2113",84,1369,225,44,75,516,924,220,71,0,1369,75,516,924,118,184,1025,1907,877.274569095857
"2114",101,1446,245,59,87,586,853,314,96,0,1446,87,586,853,108,166,1055,2070,948.419455487897
"2115",79,1278,217,48,58,572,911,264,78,0,1286,58,576,917,124,179,955,1765,804.786467826352
"2116",95,1449,252,49,94,644,933,248,72,0,1449,94,644,933,116,172,1054,2081,959.707504900588
"2117",76,1373,207,33,71,484,827,234,64,0,1373,71,484,827,121,131,1062,1859,861.584770374178
"2118",86,1418,263,47,73,507,848,155,54,0,1418,73,507,848,111,134,1035,1994,908.068242238348
"2119",70,1398,255,41,73,517,844,221,74,0,1398,73,517,844,129,114,1029,1954,893.708220719723
"2120",84,1366,239,53,68,532,857,202,110,0,1366,68,532,857,105,133,1006,1915,871.777426924407
"2121",83,1464,262,44,94,495,996,208,118,0,1464,94,495,996,91,146,1064,2096,964.553863789279
"2122",87,1508,262,34,118,588,882,153,72,0,1508,118,588,882,159,157,1094,2192,1023.63978919575
"2123",75,1458,303,38,153,617,975,108,65,0,2072,217,536.5,1386,114,169,964,2296,1066.95427665877
"2124",70,1339,270,27,121,494,1042,89,52,0,1517,137,560,1180,128,177,921,2026,942.270820387127
"2125",88,1468,281,31,142,495,1089,149,58,0,1468,142,495,1089,125,139,1014,2237,1045.04565461881
"2126",73,1409,269,39,144,543,1191,164,60,0,1409,144,543,1191,123,156,957,2188,1020.25919096041
"2127",83,1444,292,30,223,676,1179,133,41,0,1444,223,676,1179,142,160,899,2465,1164.46604441677
"2128",75,1470,276,27,195,617,1209,135,48,0,1479,196,621,1217,133,162,972,2385,1130.00113639909
"2129",95,1481,259,25,235,675,1253,87,51,84,1481,235,675,1253,111,148,962,2495,1194.55807117735
"2130",93,1469,274,32,199,529,1089,91,35,65,1469,199,529,1089,110,156,964,2404,1136.06875890163
"2131",97,1475,285,26,175,542,927,86,42,67,1475,175,542,927,103,168,989,2337,1101.26764897272
"2132",85,1580,342,32,196,580,952,82,32,73,1580,196,580,952,77,138,1010,2574,1201.83406319229
"2133",105,1544,319,24,214,548,1085,111,47,51,1544,214,548,1085,97,154,987,2553,1203.68032940122
"2134",100,1494,287,26,170,534,947,83,36,62,1494,170,534,947,100,196,1011,2343,1103.17904372524
"2135",84,1493,294,27,185,534,928,59,32,61,1502,186,537,934,99,171,987,2396,1128.32871050789
"2136",41,992,263,20,0,142,952,101,49,0,1518,0,536.5,813.5,156,149,709,1295,554.373701437313
"2137",51,1370,141,44,12,65,551,101,49,0,1518,28,536.5,1275,156,86,1173,1635,728.703933560044
"2138",70,1477,193,75,18,583,615,372,49,0,1884,23,744,784,499,149,1191,1874,835.651704913296
"2139",63,1450,267,43,111,473,1107,120,73,0,1450,111,473,1107,94,178,1029,2136,986.711830527493
"2140",69,1531,272,29,145,544,1042,73,49,0,1531,145,544,1042,135,198,1085,2296,1079.29957405471
"2141",69,1423,255,22,163,562,1028,91,46,48,1432,164,565,1034,119,172,983,2211,1048.42097975021
"2142",62,1426,311,21,121,456,1116,115,52,54,1426,121,456,1116,139,144,973,2142,991.189214601528
"2143",55,1427,299,35,134,459,1122,103,45,58,1436,135,462,1129,127,169,959,2198,1016.41605000805
"2144",63,1501,298,38,137,420,1030,142,42,56,1501,137,420,1030,103,158,1028,2286,1058.76816442464
"2145",70,1425,280,46,146,472,950,133,42,55,1434,147,475,956,120,140,953,2235,1035.58573272753
"2146",67,1519,289,40,157,412,990,151,49,69,1519,157,412,990,124,139,1033,2359,1099.16667199994
"2147",61,1395,267,33,190,441,1106,134,52,47,1395,190,441,1106,116,156,905,2298,1081.86332180736
"2148",61,1315,218,44,120,561,923,82,47,0,1323,121,564,929,157,172,933,1981,925.851836257585
"2149",60,1379,207,38,133,469,794,100,53,0,1388,134,472,799,140,161,1001,2061,972.680068451542
"2150",56,1237,190,35,138,497,963,68,28,0,1237,138,497,963,182,165,874,1911,905.559358047932
"2151",62,1246,199,28,125,514,1124,47,30,0,1246,125,514,1124,127,145,894,1876,888.072891535534
"2152",70,1227,179,33,136,570,1125,30,19,0,1227,136,570,1125,143,148,879,1880,895.278237982687
"2153",72,1268,188,41,128,458,1089,54,38,0,1292,130,467,1110,145,142,911,1922,906.304825974716
"2154",76,1219,169,25,116,475,1043,53,37,0,1227,117,478,1049,145,168,909,1786,851.261967621906
"2155",65,1216,161,37,125,457,966,29,19,0,1224,126,460,972,149,145,893,1826,867.973879940498
"2156",86,1365,171,40,148,630,900,52,40,0,1365,148,630,900,140,159,1006,2060,986.004276550249
"2157",70,1302,184,28,138,635,989,72,42,0,1302,138,635,989,116,173,952,1956,935.942153611207
"2158",64,1242,193,31,88,586,974,69,46,0,1265,90,597,992,144,173,930,1761,825.296390234709
"2159",57,1397,195,29,110,503,791,91,53,0,1397,110,503,791,161,164,1063,1980,936.484544761987
"2160",85,1501,200,39,100,514,719,114,81,0,1520,101,520,728,165,166,1162,2079,975.796455127999
"2161",79,1431,208,17,134,613,863,102,62,0,1431,134,613,863,191,173,1072,2075,993.136137357178
"2162",76,1390,213,26,80,568,809,87,45,0,1390,80,568,809,156,142,1071,1895,885.102884495459
"2163",94,1497,265,39,135,596,904,154,85,0,1497,135,596,904,117,156,1058,2245,1049.53970382754
"2164",87,1353,216,36,132,624,779,196,91,0,1353,132,624,779,153,140,969,2037,961.587214448935
"2165",83,1549,252,26,140,461,607,79,51,0,1549,140,461,607,130,151,1131,2273,1072.80170102915
"2166",88,1493,275,23,76,455,611,71,63,0,1518,117,702,943,106,157,1119,2042,939.622051179246
"2167",64,1354,204,26,115,447,750,63,45,0,1354,115,447,750,121,169,1009,1955,923.806068720065
"2168",77,1429,242,33,106,442,767,119,60,0,1429,106,442,767,113,151,1048,2055,957.18531802938
"2169",62,1367,214,41,130,533,824,131,76,0,1375,131,536,829,120,146,982,2053,965.585896100779
"2170",87,1479,248,43,184,511,1088,103,85,0,1479,184,511,1088,120,160,1004,2365,1116.5760695085
"2171",75,1478,264,35,194,567,1081,120,71,0,1478,194,567,1081,148,148,985,2394,1132.61191181082
"2172",70,1387,228,39,113,545,1028,131,57,0,1396,114,548,1034,130,146,1007,2032,949.63498178485
"2173",83,1433,260,46,122,503,989,101,49,0,1433,122,503,989,136,137,1005,2151,996.825602932151
"2174",83,1416,257,27,110,575,1054,115,48,0,1416,110,575,1054,133,161,1022,2057,960.471297610969
"2175",85,1539,288,31,177,596,1039,102,50,0,1539,177,596,1039,134,138,1043,2420,1140.23360666497
"2176",77,1387,266,23,159,550,1036,81,44,0,1387,159,550,1036,153,153,939,2176,1026.28492666923
"2177",74,1583,281,38,176,621,1037,117,50,0,1518,250,536.5,1474,149,151,1088,2468,1162.62245201518
"2178",83,1467,278,27,155,592,987,101,53,0,1650,174,666,1110,110,176,1007,2264,1064.8352403528
"2179",90,1622,323,32,221,660,1041,83,26,0,1622,221,660,1041,87,150,1046,2672,1259.94915554736
"2180",77,1547,311,27,187,500,1116,72,37,0,1547,187,500,1116,122,155,1022,2473,1161.82880832385
"2181",88,1637,314,32,201,595,1045,82,47,0,1637,201,595,1045,122,140,1090,2618,1233.6794118642
"2182",95,1653,304,29,230,611,937,111,54,0,1653,230,611,937,119,167,1090,2705,1284.63072827634
"2183",71,1601,330,35,173,580,922,69,47,39,1601,173,580,922,135,162,1063,2520,1174.96842465414
"2184",73,1566,326,23,246,548,1093,97,32,75,1566,246,548,1093,114,167,971,2676,1265.18888199157
"2185",72,1510,304,27,230,554,1055,62,34,62,1510,230,554,1055,99,152,949,2558,1209.15309418953
"2186",71,1506,274,36,239,488,1052,65,25,75,1506,239,488,1052,94,168,957,2569,1217.87290860765
"2187",89,1492,323,34,227,500,1099,69,36,61,1492,227,500,1099,117,152,908,2564,1200.25970571073
"2188",79,1528,311,29,260,495,1112,67,15,48,1528,260,495,1112,108,149,928,2677,1265.22201199702
"2189",80,1571,357,23,183,505,1061,53,24,40,1571,183,505,1061,98,174,1008,2523,1175.1778319483
"2190",83,1414,187,133,29,596,685,517,49,0,1735,36,731,841,514,149,1065,1954,854.89668844875
"2191",72,1338,238,75,12,245,843,101,49,0,1518,19,382,1313,731,149,1013,1762,765.004558421316
"2192",54,1375,231,41,101,502,824,65,55,0,1384,102,505,829,164,134,1002,1991,924.45197517279
"2193",53,1362,253,34,95,448,663,75,56,0,1362,95,448,663,158,187,980,1968,908.893007325254
"2194",67,1398,249,53,126,448,813,67,72,0,1398,126,448,813,133,206,970,2131,985.772841285001
"2195",57,1218,209,35,93,434,850,101,87,0,1861,142,663,1299,160,156,881,1776,825.073462649608
"2196",78,1447,262,45,106,415,749,118,81,0,1447,106,415,749,136,146,1034,2117,975.690869908311
"2197",89,1546,268,58,167,510,810,131,72,0,1546,167,510,810,115,148,1053,2431,1133.34410972087
"2198",89,1555,275,68,143,460,816,193,67,0,1555,143,460,816,123,166,1069,2395,1103.93737101751
"2199",100,1491,283,53,159,506,812,145,77,0,1500,160,509,817,126,165,996,2357,1093.66172862493
"2200",86,1540,285,35,181,496,848,110,59,0,1540,181,496,848,100,150,1039,2438,1146.70375263707
"2201",96,1514,277,38,215,555,970,126,50,0,1514,215,555,970,111,148,984,2512,1187.26056006152
"2202",87,1491,271,47,158,521,935,107,36,0,1491,158,521,935,110,170,1015,2330,1087.45850730887
"2203",89,1449,265,40,142,521,923,144,58,0,1449,142,521,923,126,164,1002,2220,1036.35907144974
"2204",86,1479,263,50,167,526,970,111,52,0,1479,167,526,970,86,144,999,2343,1095.46603686399
"2205",91,1412,295,45,133,499,1043,148,53,0,1412,133,499,1043,127,115,939,2196,1011.14856256637
"2206",96,1458,265,40,163,561,933,129,39,0,1458,163,561,933,93,109,990,2292,1075.35896488156
"2207",95,1556,317,42,159,588,861,170,49,0,1556,159,588,861,107,144,1038,2434,1130.10768564758
"2208",77,1499,296,42,162,545,973,111,37,0,1518,228,768,1371,113,148,999,2365,1101.26786421557
"2209",63,1473,309,30,158,554,1019,84,18,0,1657,178,623,1146,109,147,976,2316,1079.64685613222
"2210",74,1451,302,35,177,529,1105,116,38,0,1451,177,529,1105,110,187,937,2354,1098.7997420106
"2211",76,1333,275,41,147,487,1138,134,50,0,1333,147,487,1138,97,150,870,2131,987.779617756055
"2212",88,1482,316,19,221,564,1132,184,81,0,1482,221,564,1132,125,131,926,2499,1180.20462848443
"2213",84,1580,337,14,212,578,1077,119,48,0,1580,212,578,1077,106,164,1017,2581,1219.12425740029
"2214",83,1562,328,21,244,526,1026,89,34,60,1562,244,526,1026,100,176,969,2664,1259.42772015502
"2215",86,1580,357,33,190,546,1081,37,25,90,1580,190,546,1081,117,161,1000,2573,1195.18678436169
"2216",67,1447,292,34,146,516,1090,58,31,71,1456,147,519,1097,92,151,975,2245,1044.87212952705
"2217",80,1480,307,39,136,486,955,72,35,89,1480,136,486,955,95,154,998,2273,1049.95485283446
"2218",87,1591,348,27,199,514,906,65,33,63,1591,199,514,906,99,157,1017,2590,1210.52823827175
"2219",75,1450,295,197,35,284,110,359,49,0,1518,203,536.5,636,156,149,1695,3016,1307.14821221897
"2220",97,1450,363,71,32,45,91,58,45,0,1518,207,292,590,156,149,1666,2733,1203.9418738502
"2221",80,1474,223,72,10,234,507,101,49,0,1518,20,457,990,714,113,1169,1871,819.078566077278
"2222",75,1454,239,60,10,270,463,101,49,0,1518,19,521,893,600,135,1145,1843,808.154297073736
"2223",68,1458,226,115,23,213,582,101,49,0,1518,45,416,1136,843,137,1094,1983,859.277784504588
"2224",53,1420,176,101,23,562,582,263,49,0,1704,28,674,698,707,149,1120,1867,827.185001038371
"2225",62,1336,160,84,40,568,593,296,49,0,1433,43,609,636,587,149,1052,1784,804.62411071445
"2226",50,1582,226,104,29,658,298,193,49,0,1987,36,536.5,374,624,149,1223,2103,931.65333049585
"2227",55,1616,268,145,72,757,460,306,49,0,1983,88,536.5,565,612,149,1131,2390,1053.71145712244
"2228",54,1663,262,128,70,656,501,300,49,0,1518,89,536.5,634,562,149,1203,2391,1062.80338804954
"2229",75,1689,238,95,44,459,427,255,49,0,2073,54,563,524,453,149,1312,2249,1004.09769166027
"2230",54,1517,189,85,38,394,411,210,49,0,1617,41,420,438,471,149,1205,1990,891.900634605233
"2231",58,1523,173,93,50,373,363,188,49,0,1623,53,398,387,430,149,1207,2032,916.033580633229
"2232",33,1695,187,104,12,79,137,21,21,0,1518,50,328,569,156,149,1392,2126,930.852037715114
"2233",12,1009,112,75,0,12,0,101,49,0,1518,0,536.5,0,847,149,822,1271,547.850769849581
"2234",68,1347,174,38,6,171,807,101,49,0,1948,9,536.5,1167,796,149,1129,1615,715.53723257368
"2235",38,1156,182,69,31,358,786,193,49,0,1561,42,483,1061,618,149,874,1569,696.705104535702
"2236",61,1380,198,84,62,357,450,444,49,0,1832,82,474,598,623,149,1036,1932,870.236883584778
"2237",58,1141,118,59,36,297,603,400,49,0,1379,44,359,729,573,149,928,1485,675.037463245812
"2238",54,1444,197,74,33,609,596,303,49,0,1887,43,796,779,678,149,1140,1888,848.654390869965
"2239",29,1122,69,64,0,29,0,101,49,0,1518,0,536.5,0,156,149,989,1319,579.804331590739
"2240",78,1364,252,101,16,158,543,101,49,0,1518,31,308,1060,693,96,995,1866,800.405508293468
"2241",63,1543,225,61,14,239,334,101,49,0,1518,28,472,660,697,99,1243,1932,853.014616384946
"2242",35,1329,210,110,31,218,584,101,49,0,1518,60,420,1126,156,127,978,1852,805.022284059545
"2243",52,1300,202,33,125,529,962,52,52,0,1300,125,529,962,184,179,940,1943,917.943513907449
"2244",73,1284,211,35,136,659,972,65,45,0,1284,136,659,972,141,193,902,1973,932.643466138355
